x y z value
1.6 1.5 0.6 0.964556
1.6 1.5 0.7 0.952653
1.6 1.5 0.8 0.939451
1.6 1.5 0.9 0.925133
1.6 1.5 1 0.909881
1.6 1.5 1.1 0.89387
1.6 1.5 1.2 0.877268
1.6 1.5 1.3 0.860233
1.6 1.5 1.4 0.842904
1.6 1.5 1.5 0.825411
1.6 1.5 1.6 0.807865
1.6 1.5 1.7 0.790364
1.6 1.5 1.8 0.772991
1.6 1.5 1.9 0.755817
1.6 1.6 -2 -0.749269
1.6 1.6 -1.9 -0.765822
1.6 1.6 -1.8 -0.782586
1.6 1.6 -1.7 -0.7995
1.6 1.6 -1.6 -0.816497
1.6 1.6 -1.5 -0.833492
1.6 1.6 -1.4 -0.85039
1.6 1.6 -1.3 -0.867085
1.6 1.6 -1.2 -0.883452
1.6 1.6 -1.1 -0.899359
1.6 1.6 -1 -0.914659
1.6 1.6 -0.9 -0.929197
1.6 1.6 -0.8 -0.942809
1.6 1.6 -0.7 -0.95533
1.6 1.6 -0.6 -0.966595
1.6 1.6 -0.5 -0.976445
1.6 1.6 -0.4 -0.984732
1.6 1.6 -0.3 -0.991325
1.6 1.6 -0.2 -0.996116
1.6 1.6 -0.1 -0.999025
1.6 1.6 1.77636e-15 1
1.6 1.6 0.1 0.999025
1.6 1.6 0.2 0.996116
1.6 1.6 0.3 0.991325
1.6 1.6 0.4 0.984732
1.6 1.6 0.5 0.976445
1.6 1.6 0.6 0.966595
1.6 1.6 0.7 0.95533
1.6 1.6 0.8 0.942809
1.6 1.6 0.9 0.929197
1.6 1.6 1 0.914659
1.6 1.6 1.1 0.899359
1.6 1.6 1.2 0.883452
1.6 1.6 1.3 0.867085
1.6 1.6 1.4 0.85039
1.6 1.6 1.5 0.833492
1.6 1.6 1.6 0.816497
1.6 1.6 1.7 0.7995
1.6 1.6 1.8 0.782586
1.6 1.6 1.9 0.765822
1.6 1.7 -2 -0.759421
1.6 1.7 -1.9 -0.775593
1.6 1.7 -1.8 -0.791933
1.6 1.7 -1.7 -0.808379
1.6 1.7 -1.6 -0.824863
1.6 1.7 -1.5 -0.841304
1.6 1.7 -1.4 -0.857609
1.6 1.7 -1.3 -0.873673
1.6 1.7 -1.2 -0.889383
1.6 1.7 -1.1 -0.904609
1.6 1.7 -1 -0.919218
1.6 1.7 -0.9 -0.933063
1.6 1.7 -0.8 -0.945997
1.6 1.7 -0.7 -0.957867
1.6 1.7 -0.6 -0.968524
1.6 1.7 -0.5 -0.977824
1.6 1.7 -0.4 -0.985637
1.6 1.7 -0.3 -0.991844
1.6 1.7 -0.2 -0.99635
1.6 1.7 -0.1 -0.999084
1.6 1.7 1.77636e-15 1
1.6 1.7 0.1 0.999084
1.6 1.7 0.2 0.99635
1.6 1.7 0.3 0.991844
1.6 1.7 0.4 0.985637
1.6 1.7 0.5 0.977824
1.6 1.7 0.6 0.968524
1.6 1.7 0.7 0.957867
1.6 1.7 0.8 0.945997
1.6 1.7 0.9 0.933063
1.6 1.7 1 0.919218
1.6 1.7 1.1 0.904609
1.6 1.7 1.2 0.889383
1.6 1.7 1.3 0.873673
1.6 1.7 1.4 0.857609
1.6 1.7 1.5 0.841304
1.6 1.7 1.6 0.824863
1.6 1.7 1.7 0.808379
1.6 1.7 1.8 0.791933
1.6 1.7 1.9 0.775593
1.6 1.8 -2 -0.769309
1.6 1.8 -1.9 -0.78509
1.6 1.8 -1.8 -0.800995
1.6 1.8 -1.7 -0.816966
1.6 1.8 -1.6 -0.832935
1.6 1.8 -1.5 -0.848821
1.6 1.8 -1.4 -0.864536
1.6 1.8 -1.3 -0.879981
1.6 1.8 -1.2 -0.895045
1.6 1.8 -1.1 -0.90961
1.6 1.8 -1 -0.923548
1.6 1.8 -0.9 -0.936727
1.6 1.8 -0.8 -0.949011
1.6 1.8 -0.7 -0.96026
1.6 1.8 -0.6 -0.970339
1.6 1.8 -0.5 -0.979121
1.6 1.8 -0.4 -0.986486
1.6 1.8 -0.3 -0.992331
1.6 1.8 -0.2 -0.996569
1.6 1.8 -0.1 -0.999139
1.6 1.8 1.77636e-15 1
1.6 1.8 0.1 0.999139
1.6 1.8 0.2 0.996569
1.6 1.8 0.3 0.992331
1.6 1.8 0.4 0.986486
1.6 1.8 0.5 0.979121
1.6 1.8 0.6 0.970339
1.6 1.8 0.7 0.96026
1.6 1.8 0.8 0.949011
1.6 1.8 0.9 0.936727
1.6 1.8 1 0.923548
1.6 1.8 1.1 0.90961
1.6 1.8 1.2 0.895045
1.6 1.8 1.3 0.879981
1.6 1.8 1.4 0.864536
1.6 1.8 1.5 0.848821
1.6 1.8 1.6 0.832935
1.6 1.8 1.7 0.816966
1.6 1.8 1.8 0.800995
1.6 1.8 1.9 0.78509
1.6 1.9 -2 -0.778901
1.6 1.9 -1.9 -0.794279
1.6 1.9 -1.8 -0.809744
1.6 1.9 -1.7 -0.825237
1.6 1.9 -1.6 -0.840689
1.6 1.9 -1.5 -0.856025
1.6 1.9 -1.4 -0.871159
1.6 1.9 -1.3 -0.885995
1.6 1.9 -1.2 -0.900431
1.6 1.9 -1.1 -0.914354
1.6 1.9 -1 -0.927648
1.6 1.9 -0.9 -0.940188
1.6 1.9 -0.8 -0.951851
1.6 1.9 -0.7 -0.96251
1.6 1.9 -0.6 -0.972044
1.6 1.9 -0.5 -0.980336
1.6 1.9 -0.4 -0.987281
1.6 1.9 -0.3 -0.992785
1.6 1.9 -0.2 -0.996774
1.6 1.9 -0.1 -0.999191
1.6 1.9 1.77636e-15 1
1.6 1.9 0.1 0.999191
1.6 1.9 0.2 0.996774
1.6 1.9 0.3 0.992785
1.6 1.9 0.4 0.987281
1.6 1.9 0.5 0.980336
1.6 1.9 0.6 0.972044
1.6 1.9 0.7 0.96251
1.6 1.9 0.8 0.951851
1.6 1.9 0.9 0.940188
1.6 1.9 1 0.927648
1.6 1.9 1.1 0.914354
1.6 1.9 1.2 0.900431
1.6 1.9 1.3 0.885995
1.6 1.9 1.4 0.871159
1.6 1.9 1.5 0.856025
1.6 1.9 1.6 0.840689
1.6 1.9 1.7 0.825237
1.6 1.9 1.8 0.809744
1.6 1.9 1.9 0.794279
1.7 -2 -2 -0.795418
1.7 -2 -1.9 -0.810056
1.7 -2 -1.8 -0.824717
1.7 -2 -1.7 -0.839344
1.7 -2 -1.6 -0.853874
1.7 -2 -1.5 -0.868233
1.7 -2 -1.4 -0.882344
1.7 -2 -1.3 -0.89612
1.7 -2 -1.2 -0.909467
1.7 -2 -1.1 -0.922289
1.7 -2 -1 -0.934482
1.7 -2 -0.9 -0.945941
1.7 -2 -0.8 -0.95656
1.7 -2 -0.7 -0.966232
1.7 -2 -0.6 -0.974856
1.7 -2 -0.5 -0.982337
1.7 -2 -0.4 -0.988587
1.7 -2 -0.3 -0.993532
1.7 -2 -0.2 -0.99711
1.7 -2 -0.1 -0.999275
1.7 -2 1.77636e-15 1
1.7 -2 0.1 0.999275
1.7 -2 0.2 0.99711
1.7 -2 0.3 0.993532
1.7 -2 0.4 0.988587
1.7 -2 0.5 0.982337
1.7 -2 0.6 0.974856
1.7 -2 0.7 0.966232
1.7 -2 0.8 0.95656
1.7 -2 0.9 0.945941
1.7 -2 1 0.934482
1.7 -2 1.1 0.922289
1.7 -2 1.2 0.909467
1.7 -2 1.3 0.89612
1.7 -2 1.4 0.882344
1.7 -2 1.5 0.868233
1.7 -2 1.6 0.853874
1.7 -2 1.7 0.839344
1.7 -2 1.8 0.824717
1.7 -2 1.9 0.810056
1.7 -1.9 -2 -0.786796
1.7 -1.9 -1.9 -0.801828
1.7 -1.9 -1.8 -0.816916
1.7 -1.9 -1.7 -0.832001
1.7 -1.9 -1.6 -0.847018
1.7 -1.9 -1.5 -0.861892
1.7 -1.9 -1.4 -0.87654
1.7 -1.9 -1.3 -0.890871
1.7 -1.9 -1.2 -0.904787
1.7 -1.9 -1.1 -0.918184
1.7 -1.9 -1 -0.930949
1.7 -1.9 -0.9 -0.94297
1.7 -1.9 -0.8 -0.95413
1.7 -1.9 -0.7 -0.964313
1.7 -1.9 -0.6 -0.973407
1.7 -1.9 -0.5 -0.981307
1.7 -1.9 -0.4 -0.987915
1.7 -1.9 -0.3 -0.993148
1.7 -1.9 -0.2 -0.996937
1.7 -1.9 -0.1 -0.999232
1.7 -1.9 1.77636e-15 1
1.7 -1.9 0.1 0.999232
1.7 -1.9 0.2 0.996937
1.7 -1.9 0.3 0.993148
1.7 -1.9 0.4 0.987915
1.7 -1.9 0.5 0.981307
1.7 -1.9 0.6 0.973407
1.7 -1.9 0.7 0.964313
1.7 -1.9 0.8 0.95413
1.7 -1.9 0.9 0.94297
1.7 -1.9 1 0.930949
1.7 -1.9 1.1 0.918184
1.7 -1.9 1.2 0.904787
1.7 -1.9 1.3 0.890871
1.7 -1.9 1.4 0.87654
1.7 -1.9 1.5 0.861892
1.7 -1.9 1.6 0.847018
1.7 -1.9 1.7 0.832001
1.7 -1.9 1.8 0.816916
1.7 -1.9 1.9 0.801828
1.7 -1.8 -2 -0.777903
1.7 -1.8 -1.9 -0.793324
1.7 -1.8 -1.8 -0.808836
1.7 -1.8 -1.7 -0.824379
1.7 -1.8 -1.6 -0.839886
1.7 -1.8 -1.5 -0.85528
1.7 -1.8 -1.4 -0.870474
1.7 -1.8 -1.3 -0.885374
1.7 -1.8 -1.2 -0.899875
1.7 -1.8 -1.1 -0.913865
1.7 -1.8 -1 -0.927226
1.7 -1.8 -0.9 -0.939833
1.7 -1.8 -0.8 -0.951559
1.7 -1.8 -0.7 -0.96228
1.7 -1.8 -0.6 -0.971869
1.7 -1.8 -0.5 -0.980212
1.7 -1.8 -0.4 -0.987199
1.7 -1.8 -0.3 -0.992739
1.7 -1.8 -0.2 -0.996753
1.7 -1.8 -0.1 -0.999185
1.7 -1.8 1.77636e-15 1
1.7 -1.8 0.1 0.999185
1.7 -1.8 0.2 0.996753
1.7 -1.8 0.3 0.992739
1.7 -1.8 0.4 0.987199
1.7 -1.8 0.5 0.980212
1.7 -1.8 0.6 0.971869
1.7 -1.8 0.7 0.96228
1.7 -1.8 0.8 0.951559
1.7 -1.8 0.9 0.939833
1.7 -1.8 1 0.927226
1.7 -1.8 1.1 0.913865
1.7 -1.8 1.2 0.899875
1.7 -1.8 1.3 0.885374
1.7 -1.8 1.4 0.870474
1.7 -1.8 1.5 0.85528
1.7 -1.8 1.6 0.839886
1.7 -1.8 1.7 0.824379
1.7 -1.8 1.8 0.808836
1.7 -1.8 1.9 0.793324
1.7 -1.7 -2 -0.768767
1.7 -1.7 -1.9 -0.784569
1.7 -1.7 -1.8 -0.800499
1.7 -1.7 -1.7 -0.816497
1.7 -1.7 -1.6 -0.832494
1.7 -1.7 -1.5 -0.848411
1.7 -1.7 -1.4 -0.864159
1.7 -1.7 -1.3 -0.879637
1.7 -1.7 -1.2 -0.894737
1.7 -1.7 -1.1 -0.909338
1.7 -1.7 -1 -0.923313
1.7 -1.7 -0.9 -0.936529
1.7 -1.7 -0.8 -0.948847
1.7 -1.7 -0.7 -0.96013
1.7 -1.7 -0.6 -0.970241
1.7 -1.7 -0.5 -0.979051
1.7 -1.7 -0.4 -0.98644
1.7 -1.7 -0.3 -0.992304
1.7 -1.7 -0.2 -0.996558
1.7 -1.7 -0.1 -0.999136
1.7 -1.7 1.77636e-15 1
1.7 -1.7 0.1 0.999136
1.7 -1.7 0.2 0.996558
1.7 -1.7 0.3 0.992304
1.7 -1.7 0.4 0.98644
1.7 -1.7 0.5 0.979051
1.7 -1.7 0.6 0.970241
1.7 -1.7 0.7 0.96013
1.7 -1.7 0.8 0.948847
1.7 -1.7 0.9 0.936529
1.7 -1.7 1 0.923313
1.7 -1.7 1.1 0.909338
1.7 -1.7 1.2 0.894737
1.7 -1.7 1.3 0.879637
1.7 -1.7 1.4 0.864159
1.7 -1.7 1.5 0.848411
1.7 -1.7 1.6 0.832494
1.7 -1.7 1.7 0.816497
1.7 -1.7 1.8 0.800499
1.7 -1.7 1.9 0.784569
1.7 -1.6 -2 -0.759421
1.7 -1.6 -1.9 -0.775593
1.7 -1.6 -1.8 -0.791933
1.7 -1.6 -1.7 -0.808379
1.7 -1.6 -1.6 -0.824863
1.7 -1.6 -1.5 -0.841304
1.7 -1.6 -1.4 -0.857609
1.7 -1.6 -1.3 -0.873673
1.7 -1.6 -1.2 -0.889383
1.7 -1.6 -1.1 -0.904609
1.7 -1.6 -1 -0.919218
1.7 -1.6 -0.9 -0.933063
1.7 -1.6 -0.8 -0.945997
1.7 -1.6 -0.7 -0.957867
1.7 -1.6 -0.6 -0.968524
1.7 -1.6 -0.5 -0.977824
1.7 -1.6 -0.4 -0.985637
1.7 -1.6 -0.3 -0.991844
1.7 -1.6 -0.2 -0.99635
1.7 -1.6 -0.1 -0.999084
1.7 -1.6 1.77636e-15 1
1.7 -1.6 0.1 0.999084
1.7 -1.6 0.2 0.99635
1.7 -1.6 0.3 0.991844
1.7 -1.6 0.4 0.985637
1.7 -1.6 0.5 0.977824
1.7 -1.6 0.6 0.968524
1.7 -1.6 0.7 0.957867
1.7 -1.6 0.8 0.945997
1.7 -1.6 0.9 0.933063
1.7 -1.6 1 0.919218
1.7 -1.6 1.1 0.904609
1.7 -1.6 1.2 0.889383
1.7 -1.6 1.3 0.873673
1.7 -1.6 1.4 0.857609
1.7 -1.6 1.5 0.841304
1.7 -1.6 1.6 0.824863
1.7 -1.6 1.7 0.808379
1.7 -1.6 1.8 0.791933
1.7 -1.6 1.9 0.775593
1.7 -1.5 -2 -0.749909
1.7 -1.5 -1.9 -0.766439
1.7 -1.5 -1.8 -0.783176
1.7 -1.5 -1.7 -0.800062
1.7 -1.5 -1.6 -0.817027
1.7 -1.5 -1.5 -0.833987
1.7 -1.5 -1.4 -0.850849
1.7 -1.5 -1.3 -0.867503
1.7 -1.5 -1.2 -0.88383
1.7 -1.5 -1.1 -0.899694
1.7 -1.5 -1 -0.91495
1.7 -1.5 -0.9 -0.929444
1.7 -1.5 -0.8 -0.943013
1.7 -1.5 -0.7 -0.955493
1.7 -1.5 -0.6 -0.966719
1.7 -1.5 -0.5 -0.976534
1.7 -1.5 -0.4 -0.98479
1.7 -1.5 -0.3 -0.991358
1.7 -1.5 -0.2 -0.996132
1.7 -1.5 -0.1 -0.999029
1.7 -1.5 1.77636e-15 1
1.7 -1.5 0.1 0.999029
1.7 -1.5 0.2 0.996132
1.7 -1.5 0.3 0.991358
1.7 -1.5 0.4 0.98479
1.7 -1.5 0.5 0.976534
1.7 -1.5 0.6 0.966719
1.7 -1.5 0.7 0.955493
1.7 -1.5 0.8 0.943013
1.7 -1.5 0.9 0.929444
1.7 -1.5 1 0.91495
1.7 -1.5 1.1 0.899694
1.7 -1.5 1.2 0.88383
1.7 -1.5 1.3 0.867503
1.7 -1.5 1.4 0.850849
1.7 -1.5 1.5 0.833987
1.7 -1.5 1.6 0.817027
1.7 -1.5 1.7 0.800062
1.7 -1.5 1.8 0.783176
1.7 -1.5 1.9 0.766439
1.7 -1.4 -2 -0.740285
1.7 -1.4 -1.9 -0.757157
1.7 -1.4 -1.8 -0.774277
1.7 -1.4 -1.7 -0.79159
1.7 -1.4 -1.6 -0.809025
1.7 -1.4 -1.5 -0.826498
1.7 -1.4 -1.4 -0.843912
1.7 -1.4 -1.3 -0.861156
1.7 -1.4 -1.2 -0.878103
1.7 -1.4 -1.1 -0.894612
1.7 -1.4 -1 -0.910527
1.7 -1.4 -0.9 -0.925684
1.7 -1.4 -0.8 -0.939907
1.7 -1.4 -0.7 -0.953016
1.7 -1.4 -0.6 -0.964833
1.7 -1.4 -0.5 -0.975182
1.7 -1.4 -0.4 -0.983902
1.7 -1.4 -0.3 -0.990849
1.7 -1.4 -0.2 -0.995902
1.7 -1.4 -0.1 -0.998971
1.7 -1.4 1.77636e-15 1
1.7 -1.4 0.1 0.998971
1.7 -1.4 0.2 0.995902
1.7 -1.4 0.3 0.990849
1.7 -1.4 0.4 0.983902
1.7 -1.4 0.5 0.975182
1.7 -1.4 0.6 0.964833
1.7 -1.4 0.7 0.953016
1.7 -1.4 0.8 0.939907
1.7 -1.4 0.9 0.925684
1.7 -1.4 1 0.910527
1.7 -1.4 1.1 0.894612
1.7 -1.4 1.2 0.878103
1.7 -1.4 1.3 0.861156
1.7 -1.4 1.4 0.843912
1.7 -1.4 1.5 0.826498
1.7 -1.4 1.6 0.809025
1.7 -1.4 1.7 0.79159
1.7 -1.4 1.8 0.774277
1.7 -1.4 1.9 0.757157
1.7 -1.3 -2 -0.730616
1.7 -1.3 -1.9 -0.747809
1.7 -1.3 -1.8 -0.765296
1.7 -1.3 -1.7 -0.783019
1.7 -1.3 -1.6 -0.80091
1.7 -1.3 -1.5 -0.818884
1.7 -1.3 -1.4 -0.836843
1.7 -1.3 -1.3 -0.854671
1.7 -1.3 -1.2 -0.872237
1.7 -1.3 -1.1 -0.889392
1.7 -1.3 -1 -0.905974
1.7 -1.3 -0.9 -0.921804
1.7 -1.3 -0.8 -0.936693
1.7 -1.3 -0.7 -0.950449
1.7 -1.3 -0.6 -0.962874
1.7 -1.3 -0.5 -0.973776
1.7 -1.3 -0.4 -0.982977
1.7 -1.3 -0.3 -0.990317
1.7 -1.3 -0.2 -0.995662
1.7 -1.3 -0.1 -0.99891
1.7 -1.3 1.77636e-15 1
1.7 -1.3 0.1 0.99891
1.7 -1.3 0.2 0.995662
1.7 -1.3 0.3 0.990317
1.7 -1.3 0.4 0.982977
1.7 -1.3 0.5 0.973776
1.7 -1.3 0.6 0.962874
1.7 -1.3 0.7 0.950449
1.7 -1.3 0.8 0.936693
1.7 -1.3 0.9 0.921804
1.7 -1.3 1 0.905974
1.7 -1.3 1.1 0.889392
1.7 -1.3 1.2 0.872237
1.7 -1.3 1.3 0.854671
1.7 -1.3 1.4 0.836843
1.7 -1.3 1.5 0.818884
1.7 -1.3 1.6 0.80091
1.7 -1.3 1.7 0.783019
1.7 -1.3 1.8 0.765296
1.7 -1.3 1.9 0.747809
1.7 -1.2 -2 -0.720977
1.7 -1.2 -1.9 -0.738471
1.7 -1.2 -1.8 -0.756303
1.7 -1.2 -1.7 -0.774418
1.7 -1.2 -1.6 -0.792747
1.7 -1.2 -1.5 -0.811206
1.7 -1.2 -1.4 -0.829695
1.7 -1.2 -1.3 -0.848097
1.7 -1.2 -1.2 -0.866276
1.7 -1.2 -1.1 -0.884075
1.7 -1.2 -1 -0.901323
1.7 -1.2 -0.9 -0.91783
1.7 -1.2 -0.8 -0.933396
1.7 -1.2 -0.7 -0.947808
1.7 -1.2 -0.6 -0.960854
1.7 -1.2 -0.5 -0.972324
1.7 -1.2 -0.4 -0.982021
1.7 -1.2 -0.3 -0.989767
1.7 -1.2 -0.2 -0.995413
1.7 -1.2 -0.1 -0.998847
1.7 -1.2 1.77636e-15 1
1.7 -1.2 0.1 0.998847
1.7 -1.2 0.2 0.995413
1.7 -1.2 0.3 0.989767
1.7 -1.2 0.4 0.982021
1.7 -1.2 0.5 0.972324
1.7 -1.2 0.6 0.960854
1.7 -1.2 0.7 0.947808
1.7 -1.2 0.8 0.933396
1.7 -1.2 0.9 0.91783
1.7 -1.2 1 0.901323
1.7 -1.2 1.1 0.884075
1.7 -1.2 1.2 0.866276
1.7 -1.2 1.3 0.848097
1.7 -1.2 1.4 0.829695
1.7 -1.2 1.5 0.811206
1.7 -1.2 1.6 0.792747
1.7 -1.2 1.7 0.774418
1.7 -1.2 1.8 0.756303
1.7 -1.2 1.9 0.738471
1.7 -1.1 -2 -0.711458
1.7 -1.1 -1.9 -0.72923
1.7 -1.1 -1.8 -0.747384
1.7 -1.1 -1.7 -0.765867
1.7 -1.1 -1.6 -0.784612
1.7 -1.1 -1.5 -0.803535
1.7 -1.1 -1.4 -0.822537
1.7 -1.1 -1.3 -0.841497
1.7 -1.1 -1.2 -0.860274
1.7 -1.1 -1.1 -0.878708
1.7 -1.1 -1 -0.896617
1.7 -1.1 -0.9 -0.9138
1.7 -1.1 -0.8 -0.930042
1.7 -1.1 -0.7 -0.945117
1.7 -1.1 -0.6 -0.958792
1.7 -1.1 -0.5 -0.970839
1.7 -1.1 -0.4 -0.981041
1.7 -1.1 -0.3 -0.989202
1.7 -1.1 -0.2 -0.995157
1.7 -1.1 -0.1 -0.998783
1.7 -1.1 1.77636e-15 1
1.7 -1.1 0.1 0.998783
1.7 -1.1 0.2 0.995157
1.7 -1.1 0.3 0.989202
1.7 -1.1 0.4 0.981041
1.7 -1.1 0.5 0.970839
1.7 -1.1 0.6 0.958792
1.7 -1.1 0.7 0.945117
1.7 -1.1 0.8 0.930042
1.7 -1.1 0.9 0.9138
1.7 -1.1 1 0.896617
1.7 -1.1 1.1 0.878708
1.7 -1.1 1.2 0.860274
1.7 -1.1 1.3 0.841497
1.7 -1.1 1.4 0.822537
1.7 -1.1 1.5 0.803535
1.7 -1.1 1.6 0.784612
1.7 -1.1 1.7 0.765867
1.7 -1.1 1.8 0.747384
1.7 -1.1 1.9 0.72923
1.7 -1 -2 -0.70216
1.7 -1 -1.9 -0.720185
1.7 -1 -1.8 -0.738635
1.7 -1 -1.7 -0.75746
1.7 -1 -1.6 -0.776596
1.7 -1 -1.5 -0.795959
1.7 -1 -1.4 -0.815449
1.7 -1 -1.3 -0.834945
1.7 -1 -1.2 -0.854302
1.7 -1 -1.1 -0.873353
1.7 -1 -1 -0.891909
1.7 -1 -0.9 -0.909758
1.7 -1 -0.8 -0.926671
1.7 -1 -0.7 -0.942405
1.7 -1 -0.6 -0.95671
1.7 -1 -0.5 -0.969337
1.7 -1 -0.4 -0.980048
1.7 -1 -0.3 -0.988629
1.7 -1 -0.2 -0.994898
1.7 -1 -0.1 -0.998717
1.7 -1 1.77636e-15 1
1.7 -1 0.1 0.998717
1.7 -1 0.2 0.994898
1.7 -1 0.3 0.988629
1.7 -1 0.4 0.980048
1.7 -1 0.5 0.969337
1.7 -1 0.6 0.95671
1.7 -1 0.7 0.942405
1.7 -1 0.8 0.926671
1.7 -1 0.9 0.909758
1.7 -1 1 0.891909
1.7 -1 1.1 0.873353
1.7 -1 1.2 0.854302
1.7 -1 1.3 0.834945
1.7 -1 1.4 0.815449
1.7 -1 1.5 0.795959
1.7 -1 1.6 0.776596
1.7 -1 1.7 0.75746
1.7 -1 1.8 0.738635
1.7 -1 1.9 0.720185
1.7 -0.9 -2 -0.693195
1.7 -0.9 -1.9 -0.711446
1.7 -0.9 -1.8 -0.730165
1.7 -0.9 -1.7 -0.749304
1.7 -0.9 -1.6 -0.768801
1.7 -0.9 -1.5 -0.788574
1.7 -0.9 -1.4 -0.808523
1.7 -0.9 -1.3 -0.828527
1.7 -0.9 -1.2 -0.848436
1.7 -0.9 -1.1 -0.868081
1.7 -0.9 -1 -0.887262
1.7 -0.9 -0.9 -0.905759
1.7 -0.9 -0.8 -0.923328
1.7 -0.9 -0.7 -0.93971
1.7 -0.9 -0.6 -0.954636
1.7 -0.9 -0.5 -0.967837
1.7 -0.9 -0.4 -0.979055
1.7 -0.9 -0.3 -0.988055
1.7 -0.9 -0.2 -0.994638
1.7 -0.9 -0.1 -0.998651
1.7 -0.9 1.77636e-15 1
1.7 -0.9 0.1 0.998651
1.7 -0.9 0.2 0.994638
1.7 -0.9 0.3 0.988055
1.7 -0.9 0.4 0.979055
1.7 -0.9 0.5 0.967837
1.7 -0.9 0.6 0.954636
1.7 -0.9 0.7 0.93971
1.7 -0.9 0.8 0.923328
1.7 -0.9 0.9 0.905759
1.7 -0.9 1 0.887262
1.7 -0.9 1.1 0.868081
1.7 -0.9 1.2 0.848436
1.7 -0.9 1.3 0.828527
1.7 -0.9 1.4 0.808523
1.7 -0.9 1.5 0.788574
1.7 -0.9 1.6 0.768801
1.7 -0.9 1.7 0.749304
1.7 -0.9 1.8 0.730165
1.7 -0.9 1.9 0.711446
1.7 -0.8 -2 -0.684684
1.7 -0.8 -1.9 -0.703134
1.7 -0.8 -1.8 -0.722093
1.7 -0.8 -1.7 -0.741515
1.7 -0.8 -1.6 -0.76134
1.7 -0.8 -1.5 -0.78149
1.7 -0.8 -1.4 -0.801865
1.7 -0.8 -1.3 -0.822341
1.7 -0.8 -1.2 -0.84277
1.7 -0.8 -1.1 -0.862975
1.7 -0.8 -1 -0.882751
1.7 -0.8 -0.9 -0.901867
1.7 -0.8 -0.8 -0.920067
1.7 -0.8 -0.7 -0.937075
1.7 -0.8 -0.6 -0.952604
1.7 -0.8 -0.5 -0.966366
1.7 -0.8 -0.4 -0.97808
1.7 -0.8 -0.3 -0.987491
1.7 -0.8 -0.2 -0.994382
1.7 -0.8 -0.1 -0.998587
1.7 -0.8 1.77636e-15 1
1.7 -0.8 0.1 0.998587
1.7 -0.8 0.2 0.994382
1.7 -0.8 0.3 0.987491
1.7 -0.8 0.4 0.97808
1.7 -0.8 0.5 0.966366
1.7 -0.8 0.6 0.952604
1.7 -0.8 0.7 0.937075
1.7 -0.8 0.8 0.920067
1.7 -0.8 0.9 0.901867
1.7 -0.8 1 0.882751
1.7 -0.8 1.1 0.862975
1.7 -0.8 1.2 0.84277
1.7 -0.8 1.3 0.822341
1.7 -0.8 1.4 0.801865
1.7 -0.8 1.5 0.78149
1.7 -0.8 1.6 0.76134
1.7 -0.8 1.7 0.741515
1.7 -0.8 1.8 0.722093
1.7 -0.8 1.9 0.703134
1.7 -0.7 -2 -0.676753
1.7 -0.7 -1.9 -0.695376
1.7 -0.7 -1.8 -0.714545
1.7 -0.7 -1.7 -0.734217
1.7 -0.7 -1.6 -0.754337
1.7 -0.7 -1.5 -0.774826
1.7 -0.7 -1.4 -0.795587
1.7 -0.7 -1.3 -0.816497
1.7 -0.7 -1.2 -0.837404
1.7 -0.7 -1.1 -0.858128
1.7 -0.7 -1 -0.878459
1.7 -0.7 -0.9 -0.898155
1.7 -0.7 -0.8 -0.916949
1.7 -0.7 -0.7 -0.934551
1.7 -0.7 -0.6 -0.950654
1.7 -0.7 -0.5 -0.964951
1.7 -0.7 -0.4 -0.97714
1.7 -0.7 -0.3 -0.986947
1.7 -0.7 -0.2 -0.994135
1.7 -0.7 -0.1 -0.998524
1.7 -0.7 1.77636e-15 1
1.7 -0.7 0.1 0.998524
1.7 -0.7 0.2 0.994135
1.7 -0.7 0.3 0.986947
1.7 -0.7 0.4 0.97714
1.7 -0.7 0.5 0.964951
1.7 -0.7 0.6 0.950654
1.7 -0.7 0.7 0.934551
1.7 -0.7 0.8 0.916949
1.7 -0.7 0.9 0.898155
1.7 -0.7 1 0.878459
1.7 -0.7 1.1 0.858128
1.7 -0.7 1.2 0.837404
1.7 -0.7 1.3 0.816497
1.7 -0.7 1.4 0.795587
1.7 -0.7 1.5 0.774826
1.7 -0.7 1.6 0.754337
1.7 -0.7 1.7 0.734217
1.7 -0.7 1.8 0.714545
1.7 -0.7 1.9 0.695376
1.7 -0.6 -2 -0.669534
1.7 -0.6 -1.9 -0.688303
1.7 -0.6 -1.8 -0.707651
1.7 -0.6 -1.7 -0.727541
1.7 -0.6 -1.6 -0.747917
1.7 -0.6 -1.5 -0.768706
1.7 -0.6 -1.4 -0.78981
1.7 -0.6 -1.3 -0.811107
1.7 -0.6 -1.2 -0.832444
1.7 -0.6 -1.1 -0.853639
1.7 -0.6 -1 -0.874475
1.7 -0.6 -0.9 -0.894703
1.7 -0.6 -0.8 -0.914044
1.7 -0.6 -0.7 -0.932193
1.7 -0.6 -0.6 -0.948829
1.7 -0.6 -0.5 -0.963624
1.7 -0.6 -0.4 -0.976258
1.7 -0.6 -0.3 -0.986435
1.7 -0.6 -0.2 -0.993902
1.7 -0.6 -0.1 -0.998465
1.7 -0.6 1.77636e-15 1
1.7 -0.6 0.1 0.998465
1.7 -0.6 0.2 0.993902
1.7 -0.6 0.3 0.986435
1.7 -0.6 0.4 0.976258
